published,source,title,url,query,first_seen
2026-09-17,Billionaires.Africa,Aliko Dangote's refinery IPO could add $60 billion to Nigeria's stock market - Billionaires.Africa,https://news.google.com/rss/articles/CBMiuAFBVV95cUxNMlp3SFBnMGt5UXlBdVJ1VHpHZGtvckhwcFlQUm9LaEhzU29pM25EN2pYZU1TLWFRNkhzb0E4NzJXQmtwZ3o2NW9od1NtTWZCRDVZc3c0X0hyNWFVRldzMGxsRFd5V2ZtVTZlLU14YVJuY3Y2SFVDcHdlRkRBSjBvalVhS3l4VzZ2cjctQUxaN3Y3NjJJbVVIRjE0Q2xrdXpzZGMwdURpZFlnbVBvNU5vdjIzbjZYdmpR?oc=5,"""Dangote refinery""",2026-09-17
2026-09-17,Daily Post Nigeria,‘Don’t sell your house to buy Dangote shares’ – Sanusi warns Kano investors - Daily Post Nigeria,https://news.google.com/rss/articles/CBMipgFBVV95cUxOVUNxSm05YjN1OTlLb3N2clpsTDlXOUc3dVk2Zk1IeG9HaHRldWtvVUxuYTdwRmljSjZkaTZTSG1Helc0b2RDZ1BBdGJFVU5DaW1nTTBaZ0Nsekg1Q1dPRDRIVW44VmstS25NMU1NM3lYQldSSDlmRXVsaWJPNGJidkRCS3RsRk1sVEVqR0dXUTJVczN0RUhuQ2lNeWZTWFpOOG9hdDZn?oc=5,Dangote refinery shares,2026-09-18
2026-09-17,thenewsnigeria.com.ng,Sanusi Urges Investors: Don’t Sell Your Home or Divert School Fees for Dangote Refinery Shares - thenewsnigeria.com.ng,https://news.google.com/rss/articles/CBMizwFBVV95cUxPN1lVdnl5WW9WOE9ETExIX3hTOExxT3hjaF9DTUtMYS01MzZiUjNHeTlrU1JyWExjUmc2Qk43el9sbF9QdUVmY1VmZ0dSbXJSanpYZVZkcTJXSmtyRGQtSC1NVE9QM3RCM21wdXJzcVVqNGJweEp5TlpGTVZPN2JyTDhKckhxcnRGckJXMEJYY1RFUWVpY1JabXRkUkpxWGFOREZnTjMxR21YZkIyeVJlWkg4QW8wek4tUUx3UVY1UVYwWDlsUkRobXlBRGZLX1E?oc=5,"""Dangote refinery""",2026-09-18
2026-09-17,Punch Newspapers,Why Dangote Refinery IPO is successful — Petroleum minister - Punch Newspapers,https://news.google.com/rss/articles/CBMihAFBVV95cUxPU2VOcy0yYVQ3NlRGNURYSE5YelBjcHRDYnJjRlVINy04THZRVTlpUzU0N25YaGFld2MyRjhWN3JsMjJXd2NTMUlVZzdHMjNyMk1XaWd1QmhXM2lVNG1MMlc5V1lya2ViOW9SSjJvRlhhU2ZtQXhUOFlBc2czTFJVUmxDcDI?oc=5,"""Dangote refinery""",2026-09-18
2026-09-17,IntelliNews,Nigeria's $1.6bn Dangote refinery IPO overwhelms fintech platforms as retail investors rush in - IntelliNews,https://news.google.com/rss/articles/CBMiyAFBVV95cUxNeGR3SmtMdkNOSDhULWVEalZqZUtJMWZNci01c2pJQjBtbG0yWGhLQnpaMzlwVnhSMGlvTkhtZXNXd0R4VlBXUThTeHU4TjQxalhIUmlRSzhhNEE1NVlXUlpXb1FKRnIzcFQ5OUJxYWpzUDEzWGJrLTBVX3lfSEphUkJIQWRCMmRLOVJtNjB5N3czRk9xdjdhS1FGYnhOVUZyTzJRQUFHRWFJcGxJYkFmVEl3LURydFBQOTdzdms0WEFPcXhyQzI0ZA?oc=5,"""Dangote refinery"" IPO",2026-09-18
2026-09-17,Vanguard News,Dangote Refinery IPO to add $60bn to NGX market capitalisation — Oduwole - Vanguard News,https://news.google.com/rss/articles/CBMirwFBVV95cUxOX2J4eGpLZmJKbmhiXzEyMFFYTFMwZGFNNUVuNnJLSWtHR281Q2YtUnRndlpnbzFhUEtKeXFEZ21qa3RqYmFVT1ZmbVl4WjZ5YVI4NkdrX2lxVVNqUU8tWEl3RUdSbk9nQkFhZi1ySUdZbFFhbGJrWVB2cnhLZkkxZ2tlWjZpQzN5NzlNSkhYaDIwRVZfZV9nQ2hKcGY4ZWJkNnFvSUtEZnlTOVVQZXlv0gGvAUFVX3lxTE5fYnh4aktmYkpuaGJfMTIwUVhMUzBkYU01RW42cktJa0dHbzVDZi1SdGd2WmdvMWFQS0p5cURnbWprdGpiYVVPVmZtWXhaNnlhUjg2R2tfaXFVU2pRTy1YSXdFR1JuT2dCQWFmLXJJR1lsUWFsYmtZUHZyeEtmSTFna2VaNmlDM3k3OU1KSFhoMjBFVl9lX2dDaEpwZjhlYmQ2cW9JS0RmeVM5VVBleW8?oc=5,"""Dangote refinery"" IPO",2026-09-17
2026-09-17,Business Post Nigeria,Dangote Refinery IPO Triggers Outages On Nigerian Investment Platforms - Business Post Nigeria,https://news.google.com/rss/articles/CBMipgFBVV95cUxOelJmSlFGRWxkZDRjQ3ZkaFdwNkJ4SnhIUk84TVJFM3Z0R0c0Y1JIUWRYN3VJUmNHeEpZZnBndDRNdVVWX21vZWFJdkRpMUpLRFNqUEd5Nmt0RjU0RkhSWFVLOW15RElKRHNNdkRjU0JOc1RENUd2TmVBNXU2VDVuR0tyY0ZMa1hVbzI4YW1JQ3U4LUJUbk11bVlMRE4wRlA1RVdiRnJB?oc=5,"""Dangote refinery""",2026-09-18
2026-09-17,Arise News,"Peter Obi Backs Dangote Refinery IPO, Encourages Nigerians to Invest - Arise News",https://news.google.com/rss/articles/CBMikwFBVV95cUxPdUVNaEU1M0QtUmM4RUNJMFpsZjVWSWZ3ZmNydUFxQ2VSbDVDQUR0aldtZWI5ajNmcmQ2V3c2Y3hrcGF2SkZ4UXZwMHNNTTZRb2dqU3JXaU4yX3F1Rkl1SFRKU0xLSlVpanJiMG9TandOakFWYk9PZjJWSWxjUEJ5b0QxRnplS3UyMEVXVkF2RmJWbzg?oc=5,"""Dangote refinery""",2026-09-18
2026-09-17,Punch Newspapers,Nigerians should own shares in Dangote refinery — Sanusi - Punch Newspapers,https://news.google.com/rss/articles/CBMigAFBVV95cUxQWnVuTnBfd2V3bFNOd1NEUmpSeVBhbkVDeFo2T1hUUTFtSTVodDN4a3hZZFotY1ZfLVc0UTZ6T0NUTGd4aWV5YVFlb2x6Q3Z4V2tDMzNXVVZGM0d0STV0bFVxNE9RcXptV1NUeHBCM2FKUlc0MFVKRS1tV1UtZ2Jsdg?oc=5,Dangote refinery shares,2026-09-19
2026-09-17,Punch Newspapers,"Don’t sell your house to buy Dangote shares, Emir Sanusi tells investors - Punch Newspapers",https://news.google.com/rss/articles/CBMilgFBVV95cUxOLXZlSnY0NEttUDM4MjAzdl94d05LMDMzZnFSX0FBWThfUVFXQUZyUzB4VDJtRl95TUs4QjRMLTJqWEpBbk5mSW9vdE53OW9EWW5MVDZ0OGNjVjd4VGFQWWRycVlrNkhGZGVtOVB2RlFvMWRReEhVMTJ4UERpTU05SkVVVWJGaG1nV3ZJWFJfT3p6dHRuOGc?oc=5,"""Dangote refinery""",2026-09-18
2026-09-17,Techpoint Africa,How to buy Dangote Refinery IPO shares at a PoS terminal - Techpoint Africa,https://news.google.com/rss/articles/CBMiaEFVX3lxTE1VOWMxb3cyZUxHWWsxbWxjU2RMV0I0NXBIYk0yakFoaEJMNVBUc3lCWVY3dlY1bFdGSGdvSHRrMDU5YXVxTkhKVno1enV4blhJWmVMVHF0ZkdKYURwYkhYczZyVDA5LWxL?oc=5,"""Dangote refinery""",2026-09-18
2026-09-17,dabafinance.com,How to Invest in the Dangote Refinery IPO From the United States - dabafinance.com,https://news.google.com/rss/articles/CBMinAFBVV95cUxPUlR2bmcwVWZhRHE5bEEwbzBxdjg0Z0dqbHNyajJXalFIclhtRGNIZWM2aWNscmZENlRwVGkwQjZ0ZkY0cW55YlFZSWdSZEZETmNyMjJnVlhlbGF1c0pxY0s3WjZxQ0N0V3JWeS1mbVl2QmpVdlZMMWJ2MVdRNm9uUWFwSVpULXA1aFRDWXpPcl9YdkJkcHFuQjAxbnk?oc=5,"""Dangote refinery"" IPO",2026-09-18
2026-09-17,Business News Nigeria,Rwanda moves to open Dangote refinery IPO to local investors - Business News Nigeria,https://news.google.com/rss/articles/CBMioAFBVV95cUxNZUVrZnQ1LXR4N28waTNuXzhwVHdkUHFGeEh3ZWltU3U5S3lwcG5YaHZVdURuS1BPWExfWnJLc3hiVTRMRlg0dUFNbjVFOGJxZzU2V2p1U3F1Rkdwdk9vVXhHaWp0OWRJdDhXbzBiQUJaczBFTko0MEY3OEJoNHhWSTdSUEc1WGhBNDM1a1c3U20xVlJDTGhxUFFhWWZfYU5k?oc=5,"""Dangote refinery""",2026-09-18
2026-09-17,The Sun Nigeria,Dangote Refinery IPO may add $60bn to NGX market value –FG - The Sun Nigeria,https://news.google.com/rss/articles/CBMigAFBVV95cUxPMzdxUm9ONTVSbmc2UEVuQnI0aUF3LW1OcmxPSWRNWkxNYl9jRlZqajVnV19nT2UtRzJHVFhnZzBBS1MwLXpNMlk2UHk3Yk1nT0VVT1J4Vm15YU1oYjlGTkI0ckZGdjMxSEZ3LWJGU2VNdlQ2bHRwSDVnRXRFbnc4QQ?oc=5,"""Dangote refinery""",2026-09-17
2026-09-17,Premium Times Nigeria,Dangote Petroleum Refinery IPO opens for subscription - Premium Times Nigeria,https://news.google.com/rss/articles/CBMiqAFBVV95cUxPb183SV85emI4Q25JQnExUWF0M1ljZk5HZE9FS2EyQl9LdHdGRWp5RkNDRVk5bktWRld4UTZZWUJ4WnNsX2syOHBhUktOQlZlQU5rblNUbEVoTnNtemtTUjV0YXlSVG14aGx1OXdVWFFFR0RXMXExcjQ3MThFbUNOMi1TRHpxTXJMN1BUUzN0VkpGZk5uRHNwTmhiUnJVNXdYZTQwRnlYcks?oc=5,"""Dangote refinery""",2026-09-18
2026-09-17,Arise News,Emir Sanusi Urges Kano Residents to Invest in Dangote Refinery Shares - Arise News,https://news.google.com/rss/articles/CBMilgFBVV95cUxPYXZmSHNaNzN5TDJQT0diblJnY1NacWVjR2h5RmhwNEc1aldldW9rRHNFdVJuQU1ldEp4OTJUc0dkMWJlMWtqMEJkZ25BTUNYdE10U3I0UGJ1ZEhKN0lFazdDVFdzaUFKb0xUYnRlVHhNVmptd1A5clQ4eVU5RGtOMDZMR3BfbFBIeDV5Ym9MRVN5LWRscUE?oc=5,"""Dangote refinery""",2026-09-18
2026-09-17,BBC,'This is our company': Nigerians show off oil wealth after share-buying frenzy - BBC,https://news.google.com/rss/articles/CBMiW0FVX3lxTE05dmYwel9OTTdFTUFYZTU3UUFXYjNCOG54WWRlNElSbnljVExpd1JBR0RybTFteVo0VklEY2t6MjktaE81OEk4dFN3UFFMWHBNT2t3emZjaHJ0UFU?oc=5,Dangote refinery shares,2026-09-18
2026-09-17,Punch Newspapers,Moniepoint makes Dangote Refinery IPO available through POS - Punch Newspapers,https://news.google.com/rss/articles/CBMijAFBVV95cUxQZVQ0enh6UWxoa3FObTBWQXBaTkx3VGlZYnpFZUlnUHFxelhuVlJPM1UwX0tZdWhHc2lsLTM3S0lfOFdvVktCUEl6U1Y5ekZGb1NJanhQZ2F2aGtzWjJxdFBGaTlhb05zNWhTSUZGQ25sbzZZb0JwV3NmYzQ3SjI0OEwwQnF1YzZfdFBXNQ?oc=5,Dangote refinery shares,2026-09-18
2026-09-17,The Sun Nigeria,Dangote Refinery: Sanusi urges Kano residents to deepen ownership through shares - The Sun Nigeria,https://news.google.com/rss/articles/CBMinwFBVV95cUxPdWFPOFhKbWgyeWVDRWVFOGR2SlhUNUxUc3R1QTlDX2Eya0RxVUtBT3pxNXZqTV9FMUE4T3ZXREt3RWQtRHg5d0Fna0Y3cVFHaENIR1pLekNIdHpVRDNGX1FsR0pRSG5SV1lvWEhSdEV5bmkzcnR3U3JsR2t2cURsVUloZ2ROc096OTJmVnNUMWh2c2d5d0RENENTeFliU2s?oc=5,"""Dangote refinery""",2026-09-18
2026-09-17,Business News Nigeria,Peter Obi rallies investors for historic N2.15tn Dangote IPO - Business News Nigeria,https://news.google.com/rss/articles/CBMingFBVV95cUxOTE5rTC1sYkZSLWZrNkhZSTlldDlKNzE1MHNrVFNuRU8zVUs1WHBTUGlNTkhwc19ZLURiYUVLWFdkbVZ1S3N1Z2NVZGV6cWtmMTlBOFNGZjNOSzYybGhrVDZJSDJfUUVtZWpMdFJLLWc1aWNDOXk4empmUk5mODhOV1N2RGZHZElraExGSWc4OTcyZHJzZlBwMThGN25FZw?oc=5,"""Dangote refinery"" IPO",2026-09-18
2026-09-17,Vanguard News,"Don’t sell homes or spend school fees on Dangote shares, Emir Sanusi tells investors - Vanguard News",https://news.google.com/rss/articles/CBMiuwFBVV95cUxNNGJRZXRYby1wSjZnRUFqeWdMYk9rUXg3SWI3dDFNQlF2cjF2aXVCWkpsSHc2WjEzSG9iRnFqdHlfYThYamZjMTFJRWRZdG1hRjY2djVmVExSckxzRkNEVF96RmJSRFJJSk5maXFMUHBGNzlmS1VYb1pjVzdBcmVDN1JWZVh6Z3hSaW9ZcFNDMXpqS2J0VTBfQmlaSUhPdmZnZU9RSFpwOG1ERFdieGtkMVM5UjZ3NUtHMUF30gHAAUFVX3lxTFBQd0lCMGFTUU9FeHlEcFluNTVWLW15eUZBUlJuWGpnMkJDbWdJaXQweXotemVYRzJvRnQ3b0JWdHdxZU5JZ2dsd2FseFFQRjNBajI4djBUUnNJTzdrTlJEZ3Z0dHFUTjBvZ3RlWnQ5UXFkaUJtdHd4clFKLVFETHNqRk9ZRkZqODVZNExNMGVJV3hXcURCbk9WS2V5RS1RX2p0TWpkTDg0QlUwTjYtSERISlhoeTdQZC1VTHFhZVhtNQ?oc=5,Dangote refinery shares,2026-09-18
2026-09-17,consumerconnectng.com,Dangote Refinery ‘People’s IPO’ will give preference to small investors –Aliko - consumerconnectng.com,https://news.google.com/rss/articles/CBMiTkFVX3lxTE56REVsV1dFejZNVjZlLVZSeDV1aUk2Rm1aTjlBQ2RHa0N2UUt0TjN6MmZvbm9iOGx3RkM1T0I0c1pJbFlPOUJJdzhKblpKZw?oc=5,"""Dangote refinery"" IPO",2026-09-18
2026-09-17,Daily Trust,Simple Access to the Dangote Refinery IPO with i-invest - Daily Trust,https://news.google.com/rss/articles/CBMihgFBVV95cUxQMGVZRXVybk91LWMtNlVpVmc1RjdsakxOVjY2S3F4VTJUYkc3ZkpGb1RUYTJobFdfalU3cU85cW5zOTVTV2FWd3RTLUwwU0FjQUdQZjdoanZrQVhzTk1CT3FpUm54eGx3M01xTnVWTVJ1MEd3Tlc2SXF0SW10TElEQW45WG5rdw?oc=5,"""Dangote refinery"" IPO",2026-09-20
2026-09-17,Vanguard News,Dangote refinery offer will boost investment — ADP VP candidate - Vanguard News,https://news.google.com/rss/articles/CBMinwFBVV95cUxOVXU1MUdid0tyb1RuQjVkb05UZDF0SWlvTmhEY000dVE0VDBNVlFvYWxWckh2MWpaRGltcl9tVmFhcU1rbnFablFDRkpwX0hkemhUQ2dTaWZVM2NmN1dBVUUtbXFQTnQ2UVA3OWtid2FiOElMa0ltOFNxdlNZbFRFRFRZcWhpMXNfcjQ4Q1FsTjlGYWN0bm9LM1hJUG5zS0nSAaQBQVVfeXFMUDRUNlFiNXZMaGZhUU81S2NpcEdrZDduTXNWNU5jVENTYkd5dG5xWGFXcXRQVW9QaTNRc1J5ZlFJMC1PS0prU25fMXBBMVVxY0oyZWl3VV81dG9oRm5TbXpfS042UktKM2lIYy1xdkQ4WHh5OU9rYng1ekpwWjJtdEZZazZMRUFqREtEOEJ3aHNtZ3BzOWM2empuV1VnT2VNNk44bm4?oc=5,"""Dangote refinery""",2026-09-18
2026-09-17,New York Amsterdam News,Dangote refinery IPO opens a new chapter for African ownership - New York Amsterdam News,https://news.google.com/rss/articles/CBMiqAFBVV95cUxPUld4anFpLU5nS19EaDFUbXV0RURucUFEUUYyalpyTzA2cktUMHRvRkZscUJjeTFXbWRlWHE3M2J1VGRTM2xoZnBtTk5LVGlQdmRKOU9mTHE1OEd3WU53cTlqNmhyNUZqNUpvLWVfczA5WnpsSmZTWl9QUXdXYkJ6a19XWVVYLW1ZX2ZmeWpTeDRscmNZUmpXYzRIWXRDR3RwYmRUMVpaWEE?oc=5,"""Dangote refinery""",2026-09-17
2026-09-17,TheNiche,"Dangote Refinery, People’s IPO and petrol prices the people can’t afford - TheNiche",https://news.google.com/rss/articles/CBMimAFBVV95cUxORFU1Z3RYRlJVMkt3dE9sSDE5d1dZMTRvRnVnRWUwWFFqdVZHMDBqU0ZJSUxZVHYxbjloS1dqV0pOYUpsSDNBUWFGelFESGFpUlMwRWNYWkpjQzBZVzFPbWc3Q1c2U1JUVTFLRk16b3J0ZXNZcF82SWEyeDc2bmRna3g2WXp2TzVRLXlFa2JVbW1uS0FQd0haMg?oc=5,Dangote refinery shares,2026-09-18
2026-09-17,Punch Newspapers,Nigerians should own shares in Dangote refinery — Sanusi - Punch Newspapers,https://news.google.com/rss/articles/CBMihgFBVV95cUxPZldOYzdudjhncGhUM0IweGVBOFRyZWRyZjZtaU41Z2hOa3pxd0p4MHdvNHhUZWgtSy1YZWdUTEhIdGJVanlZeGk3bV94TWVfcng1MzlFNnZvNlFBQTlvTTVWZ0JRZzhTMmFwc3A2cjltV01TYmhiX0Z3c0h2ZFBNVzVXMjhwUQ?oc=5,"""Dangote refinery""",2026-09-18
2026-09-17,Business News Nigeria,Rwanda moves to open Dangote refinery IPO to local investors - Business News Nigeria,https://news.google.com/rss/articles/CBMipgFBVV95cUxOMTViS1dEOW5EVWlGU0sxSFB5dG9JSTNHWXNqeGQ0ZTNnWVlEdTNKVU1rRUdNUDhQSVhPdHMxVDgxQmtXcnNGU21nU1c5eVhmZEljNDFYc0wwZG1oY2tKQzFNVmZBNDlfci1Kb2thZ1VYTlVETS1MMDNnd19vX0lGcTNjeXYwVzFienBaeVVnWnV1OFhrMVhmcFAzU1VUWlNrOEkzWnhn?oc=5,Dangote refinery shares,2026-09-18
2026-09-18,Premium Times Nigeria,Dangote Refinery to double workforce in expansion push - Premium Times Nigeria,https://news.google.com/rss/articles/CBMivAFBVV95cUxOSkExT0xYSVdTTGlrRFFEaFoxWl8xR3VQeERraXpIMFVVZURreklGcV9fWlkyV2xIYnJTM3ZFUWVOTVctM3JVREkwb2k2aGI2MFB6NVRPNmFSdTBwWlYxeXFDTXozekx1ME51MEF6SUFJQjJuckhsdlRrQXBwSHpGZEdXVVdubmtSZ3c2SkZraXByVnpyVG01bmxiQmZfRWxvYzF0LTZzWkxNdzdxM09TTWJDQXdrb0h4cHp3Qw?oc=5,"""Dangote refinery""",2026-09-19
2026-09-18,Finimize,Dangote Refinery’s IPO Stress-Tested Nigeria’s Fintech Pipes - Finimize,https://news.google.com/rss/articles/CBMikAFBVV95cUxPRGZ5ZTJkWnZVcDAwdklMQmlTSFd6N3F4MnlJeXI1Vkg2VGpQLTRvOHFrYVVycEpBWFNpQ292VkxxRkFUd01zNHNMYXVQTE1FeV9lRXV5VFRUcUtpb0xObUNiUUtFdmxBbG0xMU84LXhXc2piLU85b2xBSFRURlpULVNaQXA4TFhWb29yNHFudTA?oc=5,"""Dangote refinery"" IPO",2026-09-18
2026-09-18,businessday.ng,Nigerians eye slice of Dangote wealth as refinery IPO sparks social media frenzy - businessday.ng,https://news.google.com/rss/articles/CBMiuAFBVV95cUxNdl9UWl9BVy0wVHk0RmNIX3NXZDEwWXVmbHBpOWN6RjAzdzJUMTJMYUxNMEdpWTAxQ1AyUU5RcEVLMHZCYTlPTWtQZ3AtbnZpY2NzQ3Nub0hEZlhlZV9xYUF2dEZTcnRWbENQRW14d1ppN1NocWZfX3BkZjdUWUoxNjEtaW94bi1yWU9oWjdjcWRhcUs2Zi1ZUDBUc0FiamlDWDZyYjBqUFkwWVhTZGhIZFZkS21wMUd0?oc=5,"""Dangote refinery""",2026-09-19
2026-09-18,Briefs Finance,Dangote Refinery $1.6B IPO Seeks Africa-Wide Investors - Briefs Finance,https://news.google.com/rss/articles/CBMikgFBVV95cUxPZEd5S1RTYmtXc0dNV2dJMWZwX0xhZUdoQkV0MURlOE9qemxfcEZsSXBndms2MFM5Zi1ZUlRJQjFxTkpPclc4U2Z6TE42M0lHX05sSjBSMjdiU1pSQlNheTVrb2pUQWw0WUtOVUxSZ2RQSks4M3dCbENtSE1jcFUxYlpMT3pxYUFpQzNhVzR3Qlhndw?oc=5,"""Dangote refinery"" IPO",2026-09-19
2026-09-18,Bloomberg.com,Nigerian Firms Find Way to Tap Africa Investors for Dangote IPO - Bloomberg.com,https://news.google.com/rss/articles/CBMitAFBVV95cUxNVHdFTDZXQW5rR1N6bTVIb1UwLW1MbUNNTzdKcUpMU0V2VzNRSTlvcUdraGNESVpvZ2ExekJsOUM3cDRFenNSUUtpQ3A4WGw1c3gxcTVuNnBueDFwSGZZVHpyb181X2RZVmszQ1d3WDc4d0pDa1ZVSnN0MXVOYVp6dnoyVkd1Qk5Gd0RTeHBKVU9nVG40dUtubE5NcENoczVWazdyTGpCU21ZSXhHTTdmakVoXzY?oc=5,"""Dangote refinery"" IPO",2026-09-19
2026-09-18,Business Insider Africa,"If you can raise $22bn, build your own refinery — Emir Sanusi hits back at critics calling Africa's richest man a monopolist - Business Insider Africa",https://news.google.com/rss/articles/CBMi2AFBVV95cUxPME9RTl9McXJFV1BkY0gweDVYblkwaHo1UVZ6a01XeUlpcW44VzhodUJWM2U4bnRPTnREcXZid0MyRmlPeXpkeUZWeUNSX082VTA0YjJMTngtZ04zQkxJUlBsdUVVenp1RW8td0tQSU9NcmY4bkNUeFlDY3VfcUtHdUN1TWRXNU5VQUlTbDNhM3VIY21yQ1hDMG9LOVl4N1dGNVdQWlAxNFk2cGx0YXZmWERJdGR5bEcxVzc0VVp6eTZUZXpQTl8wanNrZEtKa09hWE5KaTNnTzA?oc=5,"""Dangote refinery""",2026-09-19
2026-09-18,Proshare,"Dangote Refinery IPO: Facts Behind the Offer, Financial Performance and Growth Outlook - Proshare",https://news.google.com/rss/articles/CBMigAJBVV95cUxNWDM3MVkxOVBMNlpjZEJJVmJvNzVqN1dKYUgxY3NVQThsZG93TEgtSlVsbnl1Z0NaSS1EV2lDeGJDaFVsOVEzalJFeDQ3QUhoMEZPRW93QURoWDJjQ2VOVXFvcVBuNmhfTlRsVmJJcU1FVW1QVTNfY0t1QkNoWTVEVlZIZFpZaE04SU5qMURxblgwOWoxdUIxQXhkbzRfdmYyQi1LcWVWei1nelpFY2tZV1RqZnl0OW9WZl8zME1JWFFZVzRsLU5SNXRKRGpsTFBfQ19Wak81QTV5a212SnVoTDZmRE9HaEhxbVJEU0ZhLVpiLVJQZnYzY1JZMDQxYkc5?oc=5,"""Dangote refinery""",2026-09-19
2026-09-18,Voice of Nigeria,Dangote Refinery IPO Shows Nigeria’s Capital Market Depth- NGX - Voice of Nigeria,https://news.google.com/rss/articles/CBMihwFBVV95cUxNUjdrSExKRUlRaVZ4LTNRN1R5THNNeUJTOHNmRW9iLUFGbTR4ZlNrMFBMOUtzX1RaUWxwVVJsWk5rR3NPdFFIODFQd2VEb2NMLVpSV1FvbW42VUo5Z0NNbWRBU0t1aDBybVdoUFRFbGhUN3hSVGxvbEx6QmJ0eGtXVmhUZWh4Sms?oc=5,"""Dangote refinery""",2026-09-18
2026-09-18,pmnewsnigeria.com,"Dangote Refinery unveils plan to double workforce, achieve 1.4m bpd - pmnewsnigeria.com",https://news.google.com/rss/articles/CBMipwFBVV95cUxPbjllVmFySV9uSTlwN3hkbFlTRWtSMWtuNDFUbnlWT3RiMkdoTTR1bGpyNVMyN1RpNWoxcXFrUGxQRXE0VzNDT3pBTnJHMHpBVFlrQ3dTTXpuNTgweUFJVTVFQ2dKUTVkQmEyV3FkUjROZGpyT0x4TEhmSEJhaU1BVnNjMHdyVXVxNTN4OEdmNlFiSFYxQ1hKR2JZbmZKOTYzdExGaVlscw?oc=5,"""Dangote refinery""",2026-09-19
2026-09-18,Vanguard News,Dangote Refinery IPO: Rwanda moves to facilitate investor participation - Vanguard News,https://news.google.com/rss/articles/CBMiqwFBVV95cUxQRmxOVVdsb0c1dHdJVmw4WGo1U0R4b2FNa2oyR19fRUFtS2dmUm1BOGs0dnFlRmZaN2FSdHZXTGhYZnA5ZGF2Q18zSUoxb2JCN3NuYjI5ZFl4T3NjTFVHbHdscDFqZzBTWC1LS2VHazNLVkhrSnlkY3Bydm4xWk1pQ20xY3p6QmlKS0c0RGpCS2xZd2hDZ0Y4T0U1OHZTRFItXzREdmJ5cEtBc2_SAbABQVVfeXFMTXdZUG9ndWxwUGVsVmNodXA5eDNtM1oyNnJuZVBfOTBJSjBhQWpnd2N3dXg0amFPeUhNNnBYZ0dCaEpZaU5Id053djloYUJnWXFYeTE4MmtYV3Rvbmllb0Y0R1pqY2FDMGkzWF8zaWZIYnNkdnh3Ul9DdFlYWFRpb0lRdWdnN2w5bkdRdmU4UnhUdi1JejhtZjZTQlB6MHBESW1TcjNtWGhXdnNDSzFWQy0?oc=5,"""Dangote refinery""",2026-09-19
2026-09-18,THISDAYLIVE,"Dangote Refinery IPO: Uwaleke, Ndanusa, Teriba Raise Stakes for Investors, Say Offer Can Cut Reliance on Debt, Others - THISDAYLIVE",https://news.google.com/rss/articles/CBMi5wFBVV95cUxPd1kzcmdfM29nYno4bFR1Sm03LVF0VnJNRUswSElPXzk2d0J5clJrZ1R2X3Z4amJ6dkZsYmg3OFo1X2hkNlEzQ3F2MldSN2ZqV1BjQ0hBdUVRdlBWcFZ2bVkxWnZidU53N3hZOVhHVmk3TzJvcHlKXzZGVk1Zc3d1QVNkaG56NnZuT2FwWEVpbl9BbkJjSEF4N0ZKa0RDQzFuQjBLVXA2X3kwNVVyazNIU1hOY25hWTczQUVJNGVhbkZZRlRFVHA2QXRScENENjRHVk9qSTNVT0tjM2xfVW5pbTc3eU9Fdjg?oc=5,"""Dangote refinery"" IPO",2026-09-19
2026-09-18,Reuters,"'Call Dangote, we need a board meeting': Nigerian refinery IPO sparks meme frenzy - Reuters",https://news.google.com/rss/articles/CBMiwgFBVV95cUxNWkJabTBqQWE5ek9HUzQyREFzYXMwd2pnUXZrSktOZXoxWVNETC1xaWNqcnlMd1lENjNZaG5Vd1hkZDlSVVRRbTVWY0VhckRzM0lTZnlBYjZxeVdkMm9kSWJRd1ltekVqZFUwQjljMGdJSU9YRWpFVkhIaC0xN3RtaDU5TDdocUdOMjlkZHNmTEVxakxub2NjUjZmMlFKMXhqSnd3VFJrRmhReXI3d0o1aUJsV3pHSXJ5clhwMnJUR3BLZw?oc=5,"""Dangote refinery""",2026-09-19
2026-09-18,Vanguard News,"Emir Sanusi fires back at Dangote Refinery critics, says IPO will spread wealth across Nigeria - Vanguard News",https://news.google.com/rss/articles/CBMiygFBVV95cUxQOUYtTzdha1N1UFpWd05jLUFpRGZBb0Y5LUpOOXIzMHVTNzdGRERVX0Z2cmhCSTh6SHBadkl4RFUyZ1V3QXRLOUl4RmVrcV92eU1NektUOFRINThUaFRfQlFtT0NlX1JuNVFhdDktd0xma1JJRDNhem9HZW9IVFY4Y1pEXzY2N3E0QUVvQVljZkxhbGxrZ09kTXNVM0JfWU9pYXYwc1hBS0FPcHgzeGhDYmZTUzdGNUtNOHkyblZYWXZ1cTVLcy15ZmR30gHPAUFVX3lxTE1PU01XZl91QlMxNkRnTGltRzM1U2YwSTdkNEIyWXZveXFuZFh6X1N4WFN2cWNYNkM2U1VtMHoyTGhKNFk3bkFIOGIxcEloYjRuNmZOLVJhME5jNzUtWFBZbE83YlRGaW1BdEJjZmd4VVdBUlc1dmhLWlNoMC1NWXdMMWdRZ2Eycy1KalU2eTFId1lza1I0UWpLTVBobjQ5ckpzVS1ZRDdfYW5DdHkzRFA0MnQ2bVhmOUd3QkpZV29EcEVYQkdfVU1zdzhBYk5Wcw?oc=5,"""Dangote refinery""",2026-09-19
